"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"1335","Bagan","Pagan","Myanmar","21.172111","94.8602",1,1150,150000
"1336","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1150,10000
"1337","Balasaghun","Balasaqun, Gobalik","Kyrgyzstan","42.379739","75.250456",2,1150,47000
"1338","Balkh","","Afghanistan","36.75635","66.8972",1,1150,30000
"1339","Basra","Basrah","Iraq","30.5","47.816667",2,1150,60000
"1340","Beijing","Peking","China","39.9075","116.39723",1,1150,100000
"1341","Bejaia","Bougie, Béjaïa","Algeria","36.75","5.066667",2,1150,60000
"1342","Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,1150,70000
"1343","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1150,175000
"1344","Chengdu","","China","30.66667","104.06667",1,1150,42000
"1345","Cholula","","Mexico","19.06333","-98.306389",1,1150,60000
"1346","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1150,40000
"1347","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1150,60000
"1348","Dali","Tali","China","25.606486","100.267638",1,1150,100000
"1349","Damascus","","Syria","33.5102","36.29128",1,1150,57000
"1350","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1150,42000
"1351","Esfahan","Isfahan","Iran","32.651389","51.679192",1,1150,75000
"1352","Fez","Fes","Morocco","34.033333","-5.01",1,1150,160000
"1353","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1150,45000
"1354","Granada","","Spain","37.177336","-3.598558",1,1150,60000
"1355","Guangzhou","Canton","China","23.11667","113.25",1,1150,80000
"1356","Hama","","Syria","35.133333","36.75",2,1150,35000
"1357","Hangzhou","Hangchow","China","30.25","120.166667",2,1150,145000
"1358","Hiraizumi","Iwate","Japan","38.986661","141.113822",2,1150,50000
"1359","Hormuz","Ormuz","Iran","27.1","56.45",1,1150,32000
"1360","Jerusalem","","Israel","31.76904","35.21633",1,1150,40000
"1361","Kaesong","Songdo","Dem. People's Republic of Korea","37.97083","126.55444",1,1150,40000
"1362","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1150,150000
"1363","Kalyan","","India","19.2437","73.13554",1,1150,125000
"1364","Kanauji","Kannauj, Kanauj","India","27.05519","79.91808",3,1150,92000
"1365","Kanchipuram","Conjeeveram, Kanchi, K?ñci-pura, Conjevaram","India","12.834173","79.70364",1,1150,50000
"1366","Kano","","Nigeria","12.00012","8.51672",1,1150,25000
"1367","Kayseri","Caesarea, Mazaca","Turkey","38.73222","35.48528",2,1150,50000
"1368","Kiev","","Ukraine","50.45466","30.5238",1,1150,40000
"1369","Kush","Kus","Egypt","18.53","31.84",3,1150,50000
"1370","Kyoto","","Japan","35.02107","135.75385",1,1150,150000
"1371","Liaoyang","","China","41.266667","123.183333",1,1150,60000
"1372","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1150,150000
"1373","Meknes","Takrart, Mequinez, Miknas, Meknès ","Morocco","33.89352","-5.54727",1,1150,45000
"1374","Merv","Merw","Turkmenistan","37.6628","62.1925",1,1150,200000
"1375","Milan","","Italy","45.465453","9.198786",1,1150,45000
"1376","Mosul","Ak Mawsil","Iraq","36.335","43.11889",1,1150,50000
"1377","Nanjing","Nanking","China","32.05","118.766667",1,1150,130000
"1378","Nishapur","","Iran","36.213333","58.795833",1,1150,90000
"1379","Palermo","","Italy","38.115689","13.361267",1,1150,125
"1380","Paris","","France","48.856614","2.352222",1,1150,50000
"1381","Patan","Anhilvada","India","23.8507","72.12963",1,1150,135000
"1382","Polonnaruwa","","Sri Lanka","7.93965","81.00274",1,1150,50000
"1383","Qom","","Iran","34.6401","50.8764",1,1150,60000
"1384","Qum","Kum, Qom, Com","Iran","34.64","50.876389",2,1150,60000
"1385","Rayy","Rey, Ray","Iran","35.5833","51.4333",2,1150,80000
"1386","Salerno","","Italy","40.67797","14.76599",1,1150,40000
"1387","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1150,50000
"1388","Sivas","","Turkey","39.74833","37.01611",1,1150,40000
"1389","Smolensk","","Russian Federation","54.7818","32.0401",1,1150,40000
"1390","Strasbourg","Strassburg","France","48.58342","7.74296",1,1150,10000
"1391","Suzhou","Soochow","China","31.3","120.6",1,1150,72000
"1392","Szczecin","Stettin","Poland","53.416667","14.583333",2,1150,7000
"1393","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1150,50000
"1394","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1150,50000
"1395","Tinnis","Tennis","Egypt","31.2","32.233333",3,1150,125000
"1396","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1150,60000
"1397","Venice","","Italy","45.440847","12.315514",1,1150,60000
"1398","Xiangyang","Siangfan, Siangyang","China","32.017","112.133",3,1150,52000
"1399","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1150,45000
"1400","Beijing","Peking","China","39.9075","116.39723",1,1151,130000
"1401","Fukuoka","Hakata","Japan","33.591389","130.414722",2,1151,9000
"1402","Regensburg","Ratisbon","Germany","49.015","12.09556",1,1151,24000
"1403","Cremona","","Italy","45.13617","10.02797",1,1160,20000
"1404","Luoyang","Honan","China","34.669722","112.442222",2,1161,50000
"1405","Milan","","Italy","45.465453","9.198786",1,1162,48000
"1406","Burgos","","Spain","42.35","-3.7",1,1163,18000
"1407","Pisa","","Italy","43.71553","10.39659",1,1164,20000
"1408","Catania","","Italy","37.50213","15.08719",1,1169,15000
"1409","Damascus","","Syria","33.5102","36.29128",1,1170,80000
"1410","Hangzhou","Hangchow","China","30.25","120.166667",2,1170,145808
"1411","Milan","","Italy","45.465453","9.198786",1,1170,58000
"1412","Venice","","Italy","45.440847","12.315514",1,1170,64000
"1413","Dublin","","Ireland","53.33306","-6.24889",1,1171,18000
"1414","Alessandria","","Italy","44.91245","8.61894",1,1174,15000
"1415","Asyut","","Egypt","27.18096","31.18368",1,1174,25000
"1416","Kush","Kus","Egypt","18.53","31.84",3,1174,50000
"1417","Padua","","Italy","45.406436","11.876761",1,1174,17500
"1418","Alexandria","","Egypt","31.200092","29.918739",1,1175,45000
"1419","Vladimir","","Russian Federation","56.13655","40.39658",1,1175,15000
"1420","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1175,42000
"1421","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1180,50000
"1422","Palma","","Spain","39.56939","2.65024",1,1184,25000
"1423","Suzhou","Soochow","China","31.3","120.6",1,1184,59000
"1424","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1185,40000
"1425","Jerusalem","","Israel","31.76904","35.21633",1,1187,50000
"1426","Leipzig","","Germany","51.33962","12.37129",1,1189,5000
"1427","Daulatabad","Deogiri","India","19.942724","75.213164",3,1192,13000
"1428","Wiener Neustadt","","Austria","47.8","16.25",1,1192,15000
"1429","Delhi","","India","28.65381","77.22897",1,1193,30000
"1430","Tinnis","Tennis","Egypt","31.2","32.233333",3,1193,125000
"1431","Arras","","France","50.291","2.777533",1,1194,6000
"1432","Mayapan","Màayapáan, Mayapán","Mexico","20.978497","-89.593372",2,1194,25000
"1433","Messina","","Italy","38.19327","15.54969",1,1194,35000
"1434","Patan","Anhilvada","India","23.8507","72.12963",1,1197,60000
"1435","Florence","Firenze","Italy","43.771033","11.248",1,1198,15000
"1436","Rome","","Italy","41.89474","12.4839",1,1198,35000
"1437","London","","United Kingdom","51.511214","-0.119825",1,1199,40000
"1438","Acre","","Israel","32.927778","35.081667",2,1200,40000
"1439","Aleppo","","Syria","36.216667","37.166667",1,1200,45000
"1440","Alessandria","","Italy","44.91245","8.61894",1,1200,15000
"1441","Alexandria","","Egypt","31.200092","29.918739",1,1200,50000
"1442","Angers","","France","47.46667","-0.55",1,1200,20000
"1443","Angkor","","Cambodia","13.412417","103.86705",1,1200,150000
"1444","Arles","","France","43.6767","4.6278",1,1200,17000
"1445","Asyut","","Egypt","27.18096","31.18368",1,1200,25000
"1446","Augsberg","Ausburg","Germany","48.371444","10.898239",1,1200,12000
"1447","Avignon","","France","43.94834","4.80892",1,1200,6000
"1448","Bagan","Pagan","Myanmar","21.172111","94.8602",1,1200,180000
"1449","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1200,100000
"1450","Balasaghun","Balasaqun, Gobalik","Kyrgyzstan","42.379739","75.250456",2,1200,47000
"1451","Barcelona","","Spain","41.38879","2.15899",1,1200,15000
"1452","Basra","Basrah","Iraq","30.5","47.816667",2,1200,50000
"1453","Beijing","Peking","China","39.9075","116.39723",1,1200,130000
"1454","Bejaia","Bougie, Béjaïa","Algeria","36.75","5.066667",2,1200,50000
"1455","Beziers"," Béziers","France","43.34762","3.21899",1,1200,20000
"1456","Bologna","","Italy","44.49381","11.33875",1,1200,35000
"1457","Bordeaux","","France","44.84044","-0.5805",1,1200,15000
"1458","Braunschweig","Brunswick","Germany","52.268875","10.526769",1,1200,21000
"1459","Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,1200,70000
"1460","Caen","","France","49.18585","-0.35912",1,1200,20000
"1461","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1200,200000
"1462","Cambay","","India","22.313114","72.619408",3,1200,50000
"1463","Ceuta","","Spain","35.88933","-5.31979",1,1200,40000
"1464","Chengdu","","China","30.66667","104.06667",1,1200,46000
"1465","Coimbra","","Portugal","40.20564","-8.41955",1,1200,25000
"1466","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1200,50000
"1467","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1200,60000
"1468","Cremona","","Italy","45.13617","10.02797",1,1200,25000
"1469","Dali","Tali","China","25.606486","100.267638",1,1200,100000
"1470","Damascus","","Syria","33.5102","36.29128",1,1200,90000
"1471","Delhi","","India","28.65381","77.22897",1,1200,60000
"1472","Dhar","","India","22.59373","75.29774",1,1200,30000
"1473","Dongola","Pachoras, Mukarra","Sudan","19.16667","30.48333",1,1200,30000
"1474","Dumyat","Damietta","Egypt","31.41648","31.81332",1,1200,100000
"1475","Erfurt","","Germany","50.9787","11.03283",1,1200,21000
"1476","Esfahan","Isfahan","Iran","32.651389","51.679192",1,1200,70000
"1477","Esztergom","","Hungary","47.7928","18.74148",1,1200,18000
"1478","Ferrara","","Italy","44.82678","11.62071",1,1200,18000
"1479","Fez","Fes","Morocco","34.033333","-5.01",1,1200,200000
"1480","Firuzkoh","Ghor","Afghanistan","34.099578","64.905956",2,1200,50000
"1481","Florence","Firenze","Italy","43.771033","11.248",1,1200,15000
"1482","Frankfurt am Main","","Germany","50.110922","8.682128",1,1200,3000
"1483","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1200,50000
"1484","Gauda","Lakhnauti, Gaur","India","24.866667","88.133333",2,1200,60000
"1485","Gelibolu","Gallipoli","Turkey","40.333333","26.499992",1,1200,150000
"1486","Geneva","Genève ","Switzerland","46.198392","6.142297",1,1200,3300
"1487","Genova","Genoa","Italy","44.40565","8.946256",1,1200,30000
"1488","Gent","Ghent","Belgium","51.053469","3.730378",1,1200,25000
"1489","Granada","","Spain","37.177336","-3.598558",1,1200,60000
"1490","Guangzhou","Canton","China","23.11667","113.25",1,1200,110000
"1491","Haining","Hweining, Zhejiang Province","China","30.533333","120.683333",2,1200,60000
"1492","Hangzhou","Hangchow","China","30.25","120.166667",2,1200,255000
"1493","Herat","","Afghanistan","34.34817","62.19967",1,1200,44000
"1494","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1200,150000
"1495","Jerez de la Frontera","Xerez","Spain","36.6936","-6.132431",1,1200,15000
"1496","Jingdezhen","Kingtehchen","China","29.268836","117.17842",2,1200,50000
"1497","Kaesong","Songdo","Dem. People's Republic of Korea","37.97083","126.55444",1,1200,30000
"1498","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1200,100000
"1499","Kalinjar","","India","25.011586","80.472977",3,1200,50000
"1500","Kamakura","","Japan","35.30889","139.55028",1,1200,175000
"1501","Kano","","Nigeria","12.00012","8.51672",1,1200,25000
"1502","Kayseri","Caesarea, Mazaca","Turkey","38.73222","35.48528",2,1200,40000
"1503","Kerman","","Iran","30.28321","57.07879",1,1200,30000
"1504","Kiev","","Ukraine","50.45466","30.5238",1,1200,30000
"1505","Kilwa","","Tanzania","-9.149644","38.987675",2,1200,20000
"1506","Kish","Qish","Iran","32.55217989","44.5856425",2,1200,40000
"1507","Konya","Konia","Turkey","37.87135","32.48464",1,1200,70000
"1508","Konye-Urgench","Gurganj","Turkmenistan","42.333333","59.15",2,1200,25000
"1509","Kush","Kus","Egypt","18.53","31.84",3,1200,50000
"1510","Kyoto","","Japan","35.02107","135.75385",1,1200,100000
"1511","Lakkundi","Lokkigundi","India","15.389314","75.716929",1,1200,25000
"1512","Leon","","Spain","42.605556","-5.57",1,1200,40000
"1513","Liaoyang","","China","41.266667","123.183333",1,1200,30000
"1514","Liege"," Liège ","Belgium","50.63373","5.56749",1,1200,20000
"1515","Lisbon","","Portugal","38.71667","-9.13333",1,1200,15000
"1516","London","","United Kingdom","51.511214","-0.119825",1,1200,40000
"1517","Louveigne","Louvain, Louveigné ","Belgium","50.877572","4.704328",2,1200,7000
"1518","Lucca","","Italy","43.84357","10.50585",1,1200,10000
"1519","Luoyang","Honan","China","34.669722","112.442222",2,1200,50000
"1520","Lyon","","France","45.74846","4.84671",1,1200,22000
"1521","Mainz","","Germany","49.98419","8.2791",1,1200,25000
"1522","Mantova","Mantua","Italy","45.156417","10.791375",1,1200,12000
"1523","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1200,150000
"1524","Marseille","","France","43.29695","5.38107",1,1200,20000
"1525","Messina","","Italy","38.19327","15.54969",1,1200,35000
"1526","Metz","","France","49.11911","6.17269",1,1200,23000
"1527","Milan","","Italy","45.465453","9.198786",1,1200,60000
"1528","Montpellier","","France","43.61092","3.87723",1,1200,13500
"1529","Mosul","Ak Mawsil","Iraq","36.335","43.11889",1,1200,50000
"1530","Multan","","Pakistan","30.19556","71.47528",1,1200,32000
"1531","Nadiya","","India","23.501389","73.960963",3,1200,30000
"1532","Nanjing","Nanking","China","32.05","118.766667",1,1200,130000
"1533","Naples","","Italy","40.851775","14.268122",1,1200,35000
"1534","Narbonne","","France","43.18333","3",1,1200,31000
"1535","Novgorod","","Russian Federation","58.525569","31.274192",1,1200,25000
"1536","Orleans","Orléans","France","47.902964","1.90925",1,1200,27000
"1537","Padua","","Italy","45.406436","11.876761",1,1200,20000
"1538","Palermo","","Italy","38.115689","13.361267",1,1200,150000
"1539","Palma","","Spain","39.56939","2.65024",1,1200,23000
"1540","Paris","","France","48.856614","2.352222",1,1200,110000
"1541","Pavia","","Italy","45.18446","9.16145",1,1200,25000
"1542","Pisa","","Italy","43.71553","10.39659",1,1200,25000
"1543","Poitiers","","France","46.58333","0.33333",1,1200,25000
"1544","Polonnaruwa","","Sri Lanka","7.93965","81.00274",1,1200,75000
"1545","Prague","","Austria","50.08804","14.42076",1,1200,22000
"1546","Provins","","France","48.55","3.3",1,1200,20000
"1547","Qom","","Iran","34.6401","50.8764",1,1200,50000
"1548","Rabat","","Morocco","34.01325","-6.83255",1,1200,50000
"1549","Rayy","Rey, Ray","Iran","35.5833","51.4333",2,1200,80000
"1550","Reims","Rheims","France","49.25","4.03333",1,1200,12000
"1551","Rome","","Italy","41.89474","12.4839",1,1200,35000
"1552","Rouen","","France","49.44313","1.09932",1,1200,40000
"1553","Saint-Omer","","France","50.750114","2.252208",1,1200,20000
"1554","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1200,60000
"1555","Seville","","Spain","37.388097","-5.982331",1,1200,150000
"1556","Siena","","Italy","43.32004","11.33283",1,1200,15000
"1557","Sivas","","Turkey","39.74833","37.01611",1,1200,45000
"1558","Smolensk","","Russian Federation","54.7818","32.0401",1,1200,35000
"1559","Soba","","Sudan","15.523889","32.680833",3,1200,25000
"1560","Soest","","Germany","51.57558","8.10619",1,1200,15000
"1561","Speyer","Spires","Germany","49.320478","8.436217",2,1200,30000
"1562","Suzhou","Soochow","China","31.3","120.6",1,1200,63000
"1563","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1200,80000
"1564","Tenayuca","","Mexico","19.532167","-99.168472",2,1200,50000
"1565","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1200,30000
"1566","Toledo","","Spain","39.862831","-4.027322",1,1200,32000
"1567","Toulouse","","France","43.60426","1.44367",1,1200,20000
"1568","Tours","","France","47.38333","0.68333",1,1200,20000
"1569","Trier","Treves","Germany","49.75565","6.63935",1,1200,25000
"1570","Troyes","","France","48.3","4.08333",1,1200,20000
"1571","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1200,70000
"1572","Utrecht","","Netherlands","52.09083","5.12222",1,1200,12000
"1573","Veliko Tarnovo","Veliko, Tarnovo, Trnovo","Bulgaria","43.083333","25.65",2,1200,35000
"1574","Venice","","Italy","45.440847","12.315514",1,1200,70000
"1575","Verona","","Italy","45.43419","10.99779",1,1200,33000
"1576","Vienna","Wien","Austria","48.20849","16.37208",1,1200,12000
"1577","Vladimir","","Russian Federation","56.13655","40.39658",1,1200,18000
"1578","Wiener Neustadt","","Austria","47.8","16.25",1,1200,15000
"1579","Worms","","Germany","49.63278","8.35916",1,1200,28000
"1580","Wuhan","Wuchang","China","30.58333","114.26667",1,1200,80000
"1581","Xiangyang","Siangfan, Siangyang","China","32.017","112.133",3,1200,47000
"1582","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1200,50000
"1583","Yinchuan","Chunghsing, Yuwei, Erikhaya, Khotun, Ninghsia","China","38.4667","106.2667",3,1200,80000
"1584","Zaragoza","","Spain","41.648792","-0.889581",1,1200,15000
"1585","Hangzhou","Hangchow","China","30.25","120.166667",2,1201,260000
"1586","Oualata","Walata, Biru","Mauritania","17.3","-7.025",2,1203,25000
"1587","Trabzon","Trebizond","Turkey","41.00145","39.717806",3,1204,60000
"1588","Plovdiv","Philippopolis","Bulgaria","42.15","24.75",1,1205,20000
"1589","Bologna","","Italy","44.49381","11.33875",1,1206,40000
"1590","Nishapur","","Iran","36.213333","58.795833",1,1208,25000
"1591","Beziers"," Béziers","France","43.34762","3.21899",1,1209,20000
"1592","Valencia","","Spain","39.469908","-0.376289",1,1212,21000
"1593","Balasaghun","Balasaqun, Gobalik","Kyrgyzstan","42.379739","75.250456",2,1213,47000
"1594","Cuttack","","India","20.46497","85.87927",1,1215,100000
"1595","Novgorod","","Russian Federation","58.525569","31.274192",1,1215,20000
